employee_id,dept_id,level,hire_date,exit_date,is_active,annual_salary_inr,engagement_score,performance_rating,manager_changes_last_2yrs,work_mode,gender
E11006,5,Senior Manager,2025-01-26,,True,2939000,3.24,3,0,Remote,Male
E11007,6,VP,2019-01-01,,True,7531000,2.95,3,0,Hybrid,Male
E11008,1,Analyst,2023-02-11,,True,781000,2.37,3,0,Onsite,Male
E11009,2,Analyst,2024-08-31,,True,821000,3.11,4,1,Hybrid,Female
E11010,1,Associate,2025-11-17,2026-05-02,False,926000,3.93,3,4,Remote,Male
E11011,7,Analyst,2019-01-01,,True,708000,3.11,3,0,Hybrid,Male
E11012,7,Analyst,2020-08-21,,True,708000,3.43,3,0,Onsite,Male
E11013,1,Associate,2025-05-16,,True,1015000,3.93,4,3,Remote,Male
E11014,5,Manager,2026-04-02,2026-06-11,False,2259000,3.96,3,1,Onsite,Male
E11015,7,Senior Associate,2026-04-20,,True,1449000,2.84,4,0,Hybrid,Female
E11016,1,Associate,2026-01-23,,True,1056000,4.3,4,1,Hybrid,Male
E11017,4,Senior Associate,2023-07-16,,True,1492000,4.39,5,1,Remote,Female
E11018,7,Analyst,2019-01-01,,True,810000,2.81,3,1,Remote,Female
E11019,1,Analyst,2024-02-28,,True,778000,3.02,5,3,Remote,Male
E11020,5,Manager,2020-03-11,,True,2370000,4.43,1,1,Onsite,Female
E11021,1,Senior Associate,2024-06-27,,True,1412000,3.5,3,0,Remote,Female
E11022,7,Manager,2022-04-19,,True,2129000,2.05,4,0,Onsite,Female
E11023,7,Analyst,2022-01-05,2022-05-29,False,635000,2.62,3,1,Onsite,Male
E11024,7,Manager,2025-11-06,,True,1970000,3.43,3,2,Hybrid,Female
E11025,2,Senior Associate,2024-12-21,,True,1440000,2.79,3,1,Hybrid,Female
E11026,6,Senior Associate,2023-01-16,,True,1338000,3.31,4,1,Hybrid,Male
E11027,6,Senior Associate,2026-04-01,2026-06-29,False,1611000,3.62,3,0,Hybrid,Male
E11028,1,Senior Manager,2024-12-20,,True,3623000,4.62,4,0,Remote,Female
E11029,6,Senior Associate,2023-11-22,,True,1356000,3.4,4,0,Onsite,Female
E11030,1,Senior Associate,2019-01-01,,True,1722000,4.35,4,0,Onsite,Male
E11031,4,VP,2024-04-22,,True,6120000,4.6,3,0,Remote,Female
E11032,1,Manager,2020-09-23,,True,2382000,4.6,5,0,Onsite,Male
E11033,1,Associate,2024-07-27,,True,1125000,3.8,3,0,Hybrid,Male
E11034,1,Senior Associate,2021-01-28,,True,1763000,2.23,2,0,Hybrid,Male
E11035,5,Associate,2023-06-01,,True,940000,3.92,2,1,Hybrid,Male
E11036,1,Analyst,2019-01-30,,True,707000,4.33,3,2,Hybrid,Female
E11037,5,Senior Associate,2024-09-11,2026-02-15,False,1351000,3.54,2,1,Onsite,Male
E11038,1,Senior Manager,2023-05-05,2026-05-11,False,3023000,4.82,2,1,Remote,Female
E11039,1,Senior Manager,2023-02-10,,True,3535000,4.2,3,2,Onsite,Male
E11040,3,Associate,2024-08-28,2025-12-22,False,1174000,4.0,3,1,Onsite,Male
E11041,5,Senior Associate,2025-12-20,,True,1672000,4.36,4,0,Onsite,Male
E11042,1,Analyst,2026-03-01,,True,761000,3.83,4,0,Hybrid,Male
E11043,4,VP,2026-06-11,,True,7860000,1.86,4,2,Hybrid,Female
E11044,7,VP,2019-06-15,,True,6872000,3.25,3,0,Remote,Male
E11045,4,Senior Associate,2025-07-31,,True,1381000,4.44,3,0,Hybrid,Female
E11046,1,Manager,2025-09-09,,True,2506000,3.03,5,1,Hybrid,Male
E11047,1,Senior Associate,2021-12-17,2023-06-15,False,1447000,3.44,1,1,Remote,Male
E11048,6,Senior Associate,2025-03-08,,True,1332000,2.87,4,0,Hybrid,Male
E11049,1,Analyst,2024-02-05,,True,661000,4.85,3,0,Hybrid,Female
E11050,6,Associate,2025-11-23,,True,1113000,4.78,5,1,Hybrid,Male
E11051,3,Senior Associate,2019-01-01,,True,1613000,2.98,3,0,Onsite,Female
E11052,7,Senior Associate,2019-12-31,,True,1437000,3.7,3,0,Hybrid,Female
E11053,5,Associate,2019-09-15,,True,1155000,3.12,4,0,Onsite,Male
E11054,7,Director,2024-09-20,,True,4917000,4.03,3,0,Hybrid,Male
E11055,2,Analyst,2021-08-08,,True,856000,3.96,3,0,Hybrid,Male
E11056,5,Associate,2025-12-20,,True,1105000,4.17,3,1,Remote,Female
E11057,2,Senior Associate,2026-06-21,,True,1701000,3.83,4,2,Remote,Male
E11058,2,Senior Associate,2026-06-06,,True,1687000,5.0,2,0,Hybrid,Male
E11059,4,Senior Associate,2023-06-28,,True,1436000,2.88,1,1,Hybrid,Male
E11060,6,Analyst,2024-06-05,,True,706000,2.4,3,0,Onsite,Female
E11061,7,Analyst,2024-01-05,,True,747000,3.32,2,0,Hybrid,Female
E11062,5,Senior Associate,2026-06-22,,True,1315000,2.5,4,1,Remote,Female
E11063,2,Senior Associate,2024-08-17,,True,1456000,2.56,3,2,Remote,Female
E11064,2,Analyst,2022-03-09,,True,746000,2.9,3,0,Remote,Male
E11065,5,Senior Associate,2024-07-04,,True,1360000,2.95,3,0,Onsite,Male
E11066,1,Associate,2022-01-04,,True,944000,2.93,3,0,Remote,Female
E11067,1,Senior Associate,2025-08-05,,True,1540000,3.96,2,0,Remote,Female
E11068,2,Manager,2020-10-13,,True,2427000,3.25,1,0,Onsite,Male
E11069,1,Analyst,2023-06-23,,True,834000,3.47,2,0,Hybrid,Male
E11070,1,Analyst,2025-09-10,,True,764000,4.23,5,0,Hybrid,Female
E11071,1,Manager,2025-07-30,,True,2239000,3.06,2,0,Hybrid,Male
E11072,1,Senior Associate,2023-02-17,,True,1500000,3.41,4,3,Remote,Male
E11073,1,Senior Associate,2020-06-18,2025-10-14,False,1403000,3.86,2,0,Hybrid,Female
E11074,7,Manager,2024-09-01,2025-06-29,False,1998000,2.24,2,0,Hybrid,Female
E11075,2,Manager,2025-06-25,,True,2472000,1.93,3,0,Hybrid,Male
E11076,2,Director,2019-08-17,,True,4464000,3.84,3,0,Hybrid,Male
E11077,5,Senior Associate,2022-09-23,,True,1706000,3.94,5,2,Remote,Male
E11078,1,Associate,2024-06-22,,True,1146000,5.0,5,0,Hybrid,Female
E11079,7,Associate,2024-03-21,,True,968000,3.71,4,0,Onsite,Other
E11080,5,Analyst,2025-09-20,,True,755000,4.17,4,0,Onsite,Female
E11081,1,Senior Associate,2023-02-21,,True,1530000,3.46,3,0,Onsite,Male
E11082,2,Analyst,2024-12-26,,True,734000,3.81,3,0,Hybrid,Male
E11083,6,Senior Manager,2019-01-01,,True,3161000,4.77,5,0,Remote,Female
E11084,7,Senior Associate,2024-04-08,,True,1803000,2.11,4,0,Onsite,Male
E11085,2,Senior Associate,2024-03-25,,True,1718000,3.89,3,0,Onsite,Female
E11086,4,Associate,2023-08-28,,True,1216000,5.0,3,0,Onsite,Female
E11087,1,Analyst,2019-01-01,,True,637000,3.8,2,0,Hybrid,Male
E11088,7,Analyst,2020-12-31,,True,664000,4.76,5,1,Remote,Female
E11089,1,Associate,2024-06-15,,True,930000,3.16,3,4,Hybrid,Male
E11090,7,Analyst,2022-03-06,,True,694000,3.58,3,1,Hybrid,Female
E11091,5,Senior Associate,2023-06-29,,True,1529000,3.62,2,0,Hybrid,Male
E11092,4,Senior Manager,2024-03-10,,True,3262000,2.05,4,4,Onsite,Female
E11093,3,Senior Manager,2025-10-09,,True,3118000,2.78,1,1,Hybrid,Female
E11094,1,Senior Associate,2024-05-17,,True,1763000,2.83,4,0,Hybrid,Male
E11095,1,Analyst,2025-07-15,,True,860000,4.18,2,3,Hybrid,Male
E11096,1,Senior Manager,2019-01-01,,True,2776000,4.21,4,0,Remote,Male
E11097,1,Senior Manager,2025-02-08,,True,3476000,3.83,4,0,Hybrid,Male
E11098,5,Analyst,2019-01-01,,True,748000,4.18,3,1,Hybrid,Female
E11099,2,Manager,2023-11-27,,True,2223000,3.49,3,0,Remote,Male
E11100,1,Associate,2023-02-05,2026-01-19,False,1175000,4.44,3,0,Remote,Male
E11101,7,Manager,2023-10-31,,True,1958000,3.61,3,3,Hybrid,Male
E11102,7,VP,2026-01-10,,True,7858000,3.64,4,0,Onsite,Female
E11103,7,Analyst,2024-11-22,,True,794000,3.41,3,0,Hybrid,Female
E11104,7,Senior Manager,2026-02-22,2026-06-01,False,3498000,4.08,3,0,Hybrid,Male
E11105,1,Senior Associate,2023-03-06,,True,1810000,3.31,3,1,Onsite,Female
E11106,2,Director,2024-06-25,,True,4541000,4.28,3,1,Onsite,Female
E11107,5,Associate,2021-05-15,,True,933000,2.81,4,0,Onsite,Male
E11108,5,Manager,2025-08-26,,True,2012000,2.83,3,1,Hybrid,Female
E11109,1,Analyst,2025-11-20,,True,709000,4.08,5,1,Hybrid,Male
E11110,6,Associate,2024-09-21,,True,936000,3.54,5,0,Onsite,Male
E11111,1,Analyst,2019-01-01,,True,830000,3.28,2,0,Onsite,Male
E11112,1,Director,2022-04-11,,True,4216000,4.22,3,0,Hybrid,Male
E11113,3,Manager,2024-08-25,,True,2607000,3.17,4,1,Onsite,Female
E11114,4,Senior Manager,2024-01-07,,True,3323000,3.46,3,0,Onsite,Male
E11115,4,Director,2026-03-14,,True,4035000,4.58,1,0,Hybrid,Male
E11116,1,Analyst,2019-01-01,,True,747000,4.68,3,1,Hybrid,Male
E11117,6,Associate,2022-10-04,,True,1063000,4.7,3,0,Onsite,Female
E11118,1,Analyst,2025-05-09,,True,751000,3.4,4,1,Hybrid,Female
E11119,1,Analyst,2023-07-01,2024-05-18,False,761000,4.46,2,1,Onsite,Male
E11120,7,Analyst,2026-02-07,,True,638000,2.94,2,1,Hybrid,Female
E11121,7,Associate,2019-01-01,,True,1140000,2.97,5,1,Onsite,Female
E11122,6,Analyst,2025-11-04,,True,749000,1.95,4,1,Onsite,Male
E11123,6,Analyst,2022-12-10,,True,824000,4.77,3,1,Hybrid,Female
E11124,5,Analyst,2025-07-16,,True,830000,3.0,4,1,Hybrid,Male
E11125,4,Analyst,2022-03-11,,True,686000,3.51,3,0,Onsite,Male
E11126,1,Director,2021-05-22,,True,3851000,2.96,4,1,Onsite,Male
E11127,2,Manager,2022-09-08,,True,2407000,4.09,3,0,Hybrid,Male
E11128,2,Director,2023-04-02,,True,5217000,3.34,3,0,Hybrid,Other
E11129,1,Associate,2019-01-01,,True,1056000,2.69,4,0,Onsite,Male
E11130,5,Analyst,2026-03-22,,True,694000,3.91,3,2,Hybrid,Female
E11131,2,Manager,2025-02-16,2026-04-27,False,2005000,2.6,5,2,Onsite,Male
E11132,1,Associate,2025-07-11,,True,1001000,3.01,3,1,Hybrid,Female
E11133,1,Associate,2019-01-01,2022-07-11,False,1015000,2.13,5,1,Onsite,Male
E11134,5,Analyst,2024-10-26,,True,734000,2.6,5,0,Onsite,Female
E11135,1,Analyst,2022-01-02,,True,791000,3.72,3,0,Onsite,Male
E11136,6,Analyst,2022-07-26,,True,697000,2.22,4,0,Hybrid,Female
E11137,2,Associate,2025-09-08,,True,918000,2.56,3,1,Onsite,Female
E11138,2,Senior Associate,2025-07-27,,True,1494000,3.6,5,0,Onsite,Female
E11139,4,Analyst,2025-05-16,,True,840000,3.22,3,1,Onsite,Male
E11140,6,Analyst,2024-09-10,,True,752000,4.99,4,0,Onsite,Male
E11141,2,Manager,2025-08-03,,True,2599000,4.88,3,2,Hybrid,Female
E11142,5,Analyst,2026-06-07,,True,753000,2.99,3,0,Onsite,Male
E11143,4,Associate,2019-04-17,,True,997000,3.99,3,1,Hybrid,Male
E11144,1,Senior Manager,2019-01-01,,True,2806000,4.12,3,0,Onsite,Male
E11145,6,Analyst,2025-01-27,2025-10-14,False,800000,3.18,4,0,Onsite,Male
E11146,5,Analyst,2025-02-02,,True,761000,2.55,4,0,Hybrid,Male
E11147,5,Associate,2026-06-23,,True,1111000,3.59,4,3,Remote,Male
E11148,6,Associate,2022-08-12,,True,1164000,3.48,3,0,Onsite,Male
E11149,6,Senior Associate,2020-07-20,,True,1673000,3.29,3,0,Onsite,Male
E11150,5,Manager,2025-12-16,,True,1922000,3.91,2,1,Hybrid,Male
E11151,6,Analyst,2025-11-27,,True,827000,3.07,4,0,Remote,Male
E11152,5,Senior Associate,2021-03-07,,True,1575000,2.79,5,1,Remote,Female
E11153,5,Associate,2023-03-27,,True,1037000,3.68,3,0,Hybrid,Male
E11154,4,Analyst,2026-05-05,,True,762000,3.87,1,2,Hybrid,Female
E11155,5,Senior Associate,2023-03-07,2025-10-29,False,1616000,2.78,3,1,Hybrid,Male
E11156,1,Analyst,2025-03-29,,True,667000,4.25,4,0,Hybrid,Male
E11157,7,Associate,2024-12-06,,True,1046000,2.36,4,2,Hybrid,Male
E11158,6,Analyst,2021-06-30,,True,712000,3.2,4,0,Remote,Male
E11159,1,Associate,2020-10-28,,True,1023000,3.42,3,0,Hybrid,Female
E11160,6,Associate,2024-10-03,,True,932000,3.15,4,1,Hybrid,Male
E11161,1,Manager,2019-01-01,,True,2007000,3.2,4,0,Hybrid,Female
E11162,1,Analyst,2024-09-20,,True,670000,4.91,3,0,Hybrid,Female
E11163,5,Associate,2021-06-18,,True,1031000,3.0,3,0,Hybrid,Male
E11164,1,Associate,2024-03-30,,True,1213000,5.0,2,0,Hybrid,Male
E11165,6,Manager,2019-01-01,,True,2041000,3.91,3,1,Onsite,Male
E11166,6,Senior Associate,2019-01-01,,True,1516000,3.66,4,0,Onsite,Female
E11167,3,Senior Associate,2026-03-10,2026-05-08,False,1463000,3.93,3,2,Hybrid,Female
E11168,1,Manager,2019-01-01,,True,2469000,5.0,4,0,Hybrid,Female
E11169,1,Senior Manager,2020-07-19,,True,2661000,2.9,3,1,Onsite,Male
E11170,4,Associate,2021-02-27,,True,969000,2.82,3,1,Hybrid,Female
E11171,7,Senior Associate,2025-09-25,,True,1412000,3.07,3,0,Onsite,Female
E11172,4,Manager,2020-12-04,,True,2620000,3.62,3,0,Onsite,Male
E11173,1,VP,2020-01-12,,True,7149000,2.39,3,2,Remote,Female
E11174,4,Senior Manager,2025-05-03,,True,2751000,3.62,2,0,Remote,Male
E11175,3,Associate,2019-01-01,,True,995000,4.79,3,0,Onsite,Male
E11176,5,Analyst,2026-04-29,,True,671000,3.71,2,0,Hybrid,Female
E11177,1,Associate,2025-12-11,,True,944000,3.4,2,1,Onsite,Male
E11178,5,Manager,2023-11-15,,True,2476000,3.17,3,3,Remote,Male
E11179,3,Associate,2023-07-30,,True,1074000,4.23,3,0,Onsite,Male
E11180,7,Associate,2022-12-20,,True,1121000,3.02,5,0,Onsite,Male
E11181,2,Manager,2026-06-10,,True,2133000,4.89,3,0,Hybrid,Male
E11182,4,Associate,2019-01-01,,True,1094000,4.95,4,0,Hybrid,Other
E11183,7,Senior Manager,2026-05-06,,True,2871000,3.78,3,0,Onsite,Male
E11184,1,Associate,2025-12-21,,True,1008000,3.59,4,0,Hybrid,Male
E11185,7,Associate,2026-06-14,,True,1128000,4.32,3,1,Onsite,Female
E11186,5,Associate,2023-08-25,2025-05-01,False,953000,4.37,5,3,Remote,Male
E11187,1,Manager,2019-01-01,,True,2344000,3.04,3,0,Onsite,Male
E11188,1,Analyst,2022-10-06,,True,839000,3.23,4,0,Remote,Male
E11189,5,Analyst,2020-08-09,,True,660000,2.67,3,0,Hybrid,Male
E11190,1,Director,2026-06-15,,True,5099000,3.89,2,0,Onsite,Male
E11191,4,Analyst,2023-11-03,2024-04-01,False,649000,4.07,4,1,Remote,Male
E11192,2,Senior Associate,2024-05-27,2025-10-01,False,1482000,2.66,1,0,Remote,Male
E11193,4,Senior Associate,2024-02-22,2025-08-22,False,1615000,3.28,3,1,Hybrid,Female
E11194,1,Associate,2026-03-30,,True,1096000,2.66,3,0,Onsite,Male
E11195,6,Senior Associate,2022-07-27,,True,1354000,2.97,4,1,Hybrid,Female
E11196,7,Analyst,2024-02-12,,True,826000,3.99,5,1,Hybrid,Female
E11197,7,Senior Associate,2021-07-24,,True,1799000,3.09,3,1,Hybrid,Male
E11198,5,Associate,2024-03-27,,True,963000,3.39,4,0,Hybrid,Female
E11199,1,Senior Associate,2025-12-12,,True,1759000,2.46,3,1,Onsite,Male
E11200,5,Analyst,2022-12-09,2025-11-20,False,766000,3.73,3,0,Hybrid,Male
E11201,1,Senior Associate,2025-11-08,,True,1780000,3.57,5,0,Hybrid,Male
E11202,1,Analyst,2019-06-26,,True,673000,3.09,4,0,Onsite,Female
E11203,1,Analyst,2023-04-07,,True,824000,3.47,4,0,Hybrid,Male
E11204,2,Analyst,2025-12-01,,True,645000,3.73,3,1,Hybrid,Male
E11205,5,Analyst,2019-01-01,,True,846000,3.03,3,1,Hybrid,Male
E11206,5,Manager,2024-01-04,,True,2386000,2.57,3,0,Onsite,Female
E11207,2,Associate,2026-03-29,,True,1030000,4.86,3,2,Hybrid,Male
E11208,1,Senior Manager,2023-02-21,2025-02-25,False,2803000,3.16,3,0,Onsite,Male
E11209,7,Director,2025-07-03,,True,4980000,3.53,4,0,Hybrid,Male
E11210,2,Senior Associate,2020-12-13,,True,1611000,4.31,4,0,Hybrid,Female
E11211,2,Analyst,2020-09-11,,True,718000,5.0,3,1,Hybrid,Male
E11212,1,Associate,2019-01-01,,True,1055000,2.73,1,1,Onsite,Male
E11213,5,Manager,2024-02-15,,True,2498000,3.91,4,0,Hybrid,Female
E11214,5,Associate,2024-06-06,,True,1019000,3.1,3,1,Remote,Male
E11215,1,Analyst,2021-09-23,,True,652000,3.22,4,0,Onsite,Female
E11216,1,Senior Associate,2026-01-06,,True,1767000,3.1,1,3,Remote,Female
E11217,5,Manager,2023-10-20,,True,2175000,2.81,3,0,Hybrid,Female
E11218,5,Manager,2023-10-22,,True,2146000,3.57,5,1,Hybrid,Male
E11219,1,Analyst,2026-03-07,2026-05-15,False,680000,2.57,2,1,Onsite,Male
E11220,7,Senior Associate,2024-08-27,,True,1760000,4.26,3,0,Onsite,Male
E11221,1,Analyst,2019-12-17,,True,683000,3.64,3,1,Remote,Female
E11222,2,Analyst,2019-11-22,,True,786000,3.9,5,0,Onsite,Other
E11223,7,Senior Manager,2026-02-21,,True,3504000,3.27,4,0,Onsite,Male
E11224,2,Analyst,2026-03-05,,True,639000,3.34,3,0,Hybrid,Female
E11225,4,Analyst,2025-06-17,,True,833000,3.8,2,0,Onsite,Female
E11226,2,Analyst,2019-06-03,,True,731000,2.79,4,0,Hybrid,Male
E11227,1,Senior Manager,2026-01-11,2026-06-10,False,3278000,3.35,3,0,Hybrid,Male
E11228,7,Manager,2022-02-28,,True,2164000,3.0,4,1,Remote,Male
E11229,2,Senior Associate,2026-02-19,,True,1658000,2.98,2,1,Hybrid,Male
E11230,7,Manager,2023-03-05,2024-06-13,False,2077000,2.12,2,1,Onsite,Female
E11231,1,Analyst,2024-12-31,2026-06-12,False,635000,4.54,4,3,Onsite,Female
E11232,1,Associate,2021-03-14,,True,1232000,3.12,3,0,Hybrid,Male
E11233,1,Associate,2025-08-04,,True,906000,4.41,4,3,Onsite,Male
E11234,5,Analyst,2023-01-10,,True,832000,4.35,2,1,Remote,Male
E11235,2,Associate,2025-08-01,,True,959000,2.7,3,0,Hybrid,Female
E11236,6,Senior Manager,2022-03-28,2025-08-06,False,3008000,2.84,5,0,Onsite,Female
E11237,2,Analyst,2019-06-14,,True,832000,5.0,3,0,Remote,Male
E11238,7,Associate,2026-01-14,,True,972000,4.83,4,2,Onsite,Female
E11239,1,Analyst,2019-08-21,,True,842000,3.58,3,1,Onsite,Male
E11240,6,Analyst,2023-06-07,,True,752000,3.78,4,1,Hybrid,Male
E11241,5,Senior Manager,2026-01-13,,True,2982000,3.16,4,2,Remote,Other
E11242,5,Associate,2024-08-06,,True,1132000,3.9,3,0,Hybrid,Male
E11243,6,Associate,2025-11-25,,True,1019000,3.1,4,1,Onsite,Male
E11244,5,Manager,2022-05-24,,True,2145000,2.18,4,0,Onsite,Male
E11245,4,Analyst,2021-08-26,,True,810000,2.67,3,1,Onsite,Male
E11246,1,Associate,2026-02-12,,True,1008000,3.61,3,1,Onsite,Male
E11247,1,Associate,2024-02-04,,True,970000,2.81,3,0,Onsite,Male
E11248,7,Senior Associate,2020-10-03,,True,1715000,3.55,3,1,Hybrid,Female
E11249,4,VP,2019-01-01,,True,7682000,2.85,3,0,Remote,Male
E11250,5,Manager,2024-01-17,,True,2256000,3.05,3,0,Onsite,Male
E11251,2,Associate,2019-01-01,,True,1084000,4.2,3,0,Onsite,Male
E11252,1,Manager,2023-11-20,,True,2402000,3.77,4,1,Hybrid,Female
E11253,1,Analyst,2024-10-16,,True,755000,3.59,3,2,Hybrid,Male
E11254,5,Analyst,2020-01-28,,True,732000,4.22,5,1,Remote,Female
E11255,2,Analyst,2024-03-08,,True,874000,3.94,3,0,Onsite,Male
E11256,1,Associate,2024-04-28,,True,952000,4.61,3,0,Onsite,Male
E11257,2,Associate,2024-03-15,,True,1107000,3.28,4,0,Hybrid,Male
E11258,1,Senior Associate,2020-02-09,,True,1755000,3.3,3,1,Hybrid,Other
E11259,4,Senior Manager,2020-06-03,,True,3308000,2.69,3,0,Hybrid,Male
E11260,1,Associate,2024-09-26,2026-06-17,False,1208000,3.3,2,2,Hybrid,Male
E11261,5,Associate,2025-02-12,,True,1018000,4.28,3,1,Onsite,Male
E11262,1,Analyst,2024-03-11,,True,697000,4.51,3,1,Hybrid,Male
E11263,2,Analyst,2023-08-08,2025-10-23,False,839000,4.27,5,1,Hybrid,Male
E11264,1,Senior Associate,2025-07-28,,True,1505000,2.34,3,0,Onsite,Male
E11265,1,Associate,2021-02-12,,True,1148000,4.36,4,0,Hybrid,Male
E11266,2,Manager,2024-03-24,2025-02-26,False,1999000,2.31,4,0,Hybrid,Male
E11267,2,Analyst,2025-02-11,,True,815000,4.23,3,1,Onsite,Male
E11268,4,Analyst,2026-02-11,,True,765000,3.34,3,2,Onsite,Male
E11269,1,Associate,2025-07-27,,True,994000,4.09,4,0,Onsite,Female
E11270,5,Analyst,2019-01-01,,True,751000,2.67,4,3,Onsite,Male
E11271,6,Analyst,2025-04-05,,True,801000,4.42,3,0,Hybrid,Male
E11272,5,Manager,2025-11-13,,True,1899000,2.57,3,0,Hybrid,Male
E11273,1,Analyst,2024-05-24,,True,786000,3.13,3,0,Onsite,Male
E11274,2,Senior Associate,2025-04-01,2025-07-09,False,1580000,2.9,2,0,Onsite,Female
E11275,1,Associate,2026-05-18,2026-06-29,False,977000,2.37,3,1,Remote,Female
E11276,1,Analyst,2025-03-03,,True,814000,3.67,4,0,Onsite,Female
E11277,7,Associate,2023-10-28,,True,1006000,4.86,3,0,Onsite,Male
E11278,1,Manager,2023-10-07,,True,2093000,5.0,4,1,Onsite,Male
E11279,2,Associate,2024-12-30,,True,1065000,3.67,4,1,Hybrid,Male
E11280,4,Manager,2024-06-24,2025-06-29,False,2387000,4.38,3,0,Onsite,Male
E11281,5,Analyst,2019-01-01,,True,858000,3.76,2,0,Hybrid,Male
E11282,4,Manager,2024-11-19,,True,1994000,3.95,4,1,Onsite,Male
E11283,1,Analyst,2025-06-25,,True,727000,3.36,4,1,Onsite,Female
E11284,1,Senior Associate,2025-07-19,,True,1339000,3.74,4,0,Onsite,Male
E11285,3,Senior Associate,2024-05-31,,True,1690000,3.98,1,1,Hybrid,Female
E11286,1,Senior Manager,2021-08-23,,True,3064000,3.2,3,1,Hybrid,Male
E11287,2,Associate,2025-09-17,,True,1147000,3.55,2,0,Onsite,Female
E11288,1,Analyst,2022-04-16,,True,709000,3.56,3,2,Onsite,Male
E11289,1,Analyst,2026-06-05,,True,837000,4.18,4,1,Hybrid,Female
E11290,2,Manager,2024-08-25,,True,2283000,2.85,2,1,Hybrid,Male
E11291,1,Senior Associate,2021-05-27,,True,1784000,3.56,4,0,Onsite,Male
E11292,4,Manager,2025-02-02,,True,1948000,4.94,3,0,Hybrid,Male
E11293,5,Analyst,2023-09-03,,True,756000,4.41,4,0,Onsite,Other
E11294,6,Associate,2025-09-19,,True,1168000,4.54,5,0,Onsite,Other
E11295,1,Analyst,2021-11-18,,True,777000,3.62,2,0,Onsite,Male
E11296,1,Director,2026-04-26,,True,3814000,3.82,5,2,Hybrid,Female
E11297,1,Senior Associate,2019-12-23,,True,1798000,4.3,2,0,Onsite,Male
E11298,4,Director,2025-09-30,,True,4218000,4.69,3,1,Hybrid,Male
E11299,5,Analyst,2019-06-07,,True,691000,2.23,4,0,Hybrid,Male
E11300,1,Senior Associate,2025-01-07,,True,1551000,2.68,5,0,Hybrid,Other
E11301,7,Senior Associate,2022-02-16,,True,1580000,4.52,3,0,Onsite,Male
E11302,1,Associate,2025-03-10,,True,1168000,3.41,3,0,Onsite,Male
E11303,3,Manager,2019-01-01,,True,2179000,3.13,4,0,Remote,Male
E11304,5,Director,2026-01-14,,True,4427000,2.72,4,0,Hybrid,Male
E11305,6,Senior Manager,2025-10-30,,True,3153000,3.21,2,0,Hybrid,Male
E11306,5,Manager,2024-03-08,2024-05-08,False,2180000,2.62,4,1,Onsite,Male
E11307,6,Analyst,2026-03-17,,True,854000,5.0,3,0,Onsite,Male
E11308,1,Associate,2025-10-03,,True,1198000,3.58,3,0,Hybrid,Male
E11309,6,Director,2019-01-01,2019-05-28,False,4449000,3.56,3,2,Onsite,Male
E11310,1,Analyst,2019-01-01,,True,630000,4.01,3,0,Hybrid,Male
E11311,7,Senior Associate,2024-11-21,,True,1762000,4.27,5,1,Onsite,Female
E11312,3,Senior Associate,2019-01-01,,True,1368000,4.26,3,0,Onsite,Male
E11313,6,Senior Associate,2023-10-26,,True,1429000,4.35,5,0,Onsite,Female
E11314,2,VP,2025-06-05,,True,6197000,3.16,3,2,Onsite,Male
E11315,5,Associate,2022-05-15,,True,963000,3.39,4,0,Onsite,Male
E11316,3,Associate,2022-11-01,2025-05-07,False,1181000,4.14,4,3,Hybrid,Male
E11317,5,Analyst,2019-01-01,,True,772000,3.23,4,0,Onsite,Female
E11318,1,Associate,2025-06-13,,True,1235000,3.6,4,1,Onsite,Female
E11319,1,Analyst,2022-09-13,2022-10-27,False,687000,3.88,3,0,Remote,Male
E11320,1,Associate,2026-04-26,,True,1070000,4.15,4,0,Hybrid,Male
E11321,1,Manager,2026-02-01,,True,2608000,2.36,4,2,Onsite,Female
E11322,6,Director,2026-06-27,,True,4995000,4.1,2,1,Hybrid,Male
E11323,1,Analyst,2019-01-01,,True,809000,3.44,4,1,Remote,Female
E11324,7,Associate,2020-12-22,,True,966000,4.1,3,0,Onsite,Male
E11325,1,Senior Manager,2021-03-26,,True,3391000,4.14,3,0,Onsite,Female
E11326,1,Analyst,2024-01-26,,True,715000,4.73,4,0,Hybrid,Male
E11327,5,Analyst,2025-04-13,,True,760000,4.55,3,1,Onsite,Male
E11328,5,Analyst,2025-12-09,,True,779000,4.54,4,1,Hybrid,Female
E11329,2,Senior Associate,2025-05-11,,True,1614000,4.61,3,0,Remote,Male
E11330,4,Analyst,2024-11-22,,True,808000,3.8,1,0,Remote,Male
E11331,5,Director,2021-09-08,,True,4753000,3.62,3,0,Onsite,Male
E11332,1,Associate,2023-11-09,,True,924000,4.21,2,0,Onsite,Male
E11333,7,Associate,2026-03-23,,True,1060000,4.11,4,1,Remote,Male
E11334,7,Analyst,2026-06-09,,True,793000,3.38,3,1,Hybrid,Female
E11335,5,Associate,2026-02-17,,True,1004000,3.88,3,0,Onsite,Female
E11336,1,Senior Associate,2024-09-12,,True,1464000,3.58,2,1,Hybrid,Male
E11337,5,Manager,2019-01-01,,True,1982000,3.0,3,0,Onsite,Female
E11338,1,Manager,2023-01-16,,True,2198000,4.5,4,0,Onsite,Male
E11339,1,Senior Associate,2020-12-25,,True,1806000,3.64,3,1,Remote,Female
